AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190704_150000.WAV,GRABADOR-SDZG-AM-1,20190704_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 15:00,60.00046875,,Recorded at 15:00:00 04/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:34:37-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_162000.WAV,GRABADOR-SDZG-AM-1,20190621_162000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 16:20,60.00046875,,Recorded at 16:20:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:35:57-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_175000.WAV,GRABADOR-SDZG-AM-1,20190624_175000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 17:50,60.00046875,,Recorded at 17:50:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:49:48-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190705_182000.WAV,GRABADOR-SDZG-AM-1,20190705_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 18:20,60.00046875,,Recorded at 18:20:00 05/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:38:11-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190616_193000.WAV,GRABADOR-SDZG-AM-1,20190616_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 19:30,60.00046875,,Recorded at 19:30:00 16/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.7V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:14:01-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_201000.WAV,GRABADOR-SDZG-AM-1,20190629_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 20:10,60.00046875,,Recorded at 20:10:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:12:53-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_213000.WAV,GRABADOR-SDZG-AM-1,20190625_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 21:30,60.00046875,,Recorded at 21:30:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:55:03-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_223000.WAV,GRABADOR-SDZG-AM-1,20190624_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 22:30,60.00046875,,Recorded at 22:30:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:50:42-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_232000.WAV,GRABADOR-SDZG-AM-1,20190626_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 23:20,60.00046875,,Recorded at 23:20:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:59:55-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_005000.WAV,GRABADOR-SDZG-AM-1,20190621_005000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 00:50,60.00046875,,Recorded at 00:50:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:33:03-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_013000.WAV,GRABADOR-SDZG-AM-1,20190703_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 01:30,60.00046875,,Recorded at 01:30:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:27:31-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_021000.WAV,GRABADOR-SDZG-AM-1,20190628_021000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 02:10,60.00046875,,Recorded at 02:10:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:04:58-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_033000.WAV,GRABADOR-SDZG-AM-1,20190620_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 03:30,60.00046875,,Recorded at 03:30:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:29:03-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190623_042000.WAV,GRABADOR-SDZG-AM-1,20190623_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 04:20,60.00046875,,Recorded at 04:20:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:42:43-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_052000.WAV,GRABADOR-SDZG-AM-1,20190622_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 05:20,60.00046875,,Recorded at 05:20:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:38:24-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_060000.WAV,GRABADOR-SDZG-AM-1,20190617_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 06:00,60.00046875,,Recorded at 06:00:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:15:58-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_071000.WAV,GRABADOR-SDZG-AM-1,20190625_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 07:10,60.00046875,,Recorded at 07:10:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:52:20-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_080000.WAV,GRABADOR-SDZG-AM-1,20190703_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 08:00,60.00046875,,Recorded at 08:00:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:28:44-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_094000.WAV,GRABADOR-SDZG-AM-1,20190626_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 09:40,60.00046875,,Recorded at 09:40:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:57:20-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_103000.WAV,GRABADOR-SDZG-AM-1,20190620_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 10:30,60.00046875,,Recorded at 10:30:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:30:22-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190630_113000.WAV,GRABADOR-SDZG-AM-1,20190630_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 11:30,60.00046875,,Recorded at 11:30:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:15:46-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_125000.WAV,GRABADOR-SDZG-AM-1,20190618_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 12:50,60.00046875,,Recorded at 12:50:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:21:43-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_134000.WAV,GRABADOR-SDZG-AM-1,20190617_134000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 13:40,60.00046875,,Recorded at 13:40:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:17:24-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_145000.WAV,GRABADOR-SDZG-AM-1,20190624_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 14:50,60.00046875,,Recorded at 14:50:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:49:14-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_100000.WAV,GRABADOR-SDZG-AM-10,20190618_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 10:00,60.00046875,,Recorded at 10:00:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:17:58-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_114000.WAV,GRABADOR-SDZG-AM-10,20190619_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 11:40,60.00046875,,Recorded at 11:40:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:22:45-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_124000.WAV,GRABADOR-SDZG-AM-10,20190617_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 12:40,60.00046875,,Recorded at 12:40:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:13:59-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190629_131000.WAV,GRABADOR-SDZG-AM-10,20190629_131000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 13:10,60.00046875,,Recorded at 13:10:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:08:11-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190611_145000.WAV,GRABADOR-SDZG-AM-10,20190611_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 14:50,60.00046875,,Recorded at 14:50:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:47:23-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190629_154000.WAV,GRABADOR-SDZG-AM-10,20190629_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 15:40,60.00046875,,Recorded at 15:40:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:44:34-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190629_160000.WAV,GRABADOR-SDZG-AM-10,20190629_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 16:00,60.00046875,,Recorded at 16:00:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:44:38-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_170000.WAV,GRABADOR-SDZG-AM-10,20190614_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 17:00,60.00046875,,Recorded at 17:00:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:01:17-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_184000.WAV,GRABADOR-SDZG-AM-10,20190617_184000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 18:40,60.00046875,,Recorded at 18:40:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:15:06-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_195000.WAV,GRABADOR-SDZG-AM-10,20190616_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 19:50,60.00046875,,Recorded at 19:50:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:10:49-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_205000.WAV,GRABADOR-SDZG-AM-10,20190628_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 20:50,60.00046875,,Recorded at 20:50:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:05:08-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_215000.WAV,GRABADOR-SDZG-AM-10,20190628_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 21:50,60.00046875,,Recorded at 21:50:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:05:20-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_220000.WAV,GRABADOR-SDZG-AM-10,20190617_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 22:00,60.00046875,,Recorded at 22:00:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:15:43-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_235000.WAV,GRABADOR-SDZG-AM-10,20190618_235000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 23:50,60.00046875,,Recorded at 23:50:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:20:32-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_000000.WAV,GRABADOR-SDZG-AM-10,20190615_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 00:00,60.00046875,,Recorded at 00:00:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:02:36-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_010000.WAV,GRABADOR-SDZG-AM-10,20190628_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 01:00,60.00046875,,Recorded at 01:00:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:01:26-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_023000.WAV,GRABADOR-SDZG-AM-10,20190612_023000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 02:30,60.00046875,,Recorded at 02:30:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:49:33-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_035000.WAV,GRABADOR-SDZG-AM-10,20190620_035000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 03:50,60.00046875,,Recorded at 03:50:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:25:48-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_045000.WAV,GRABADOR-SDZG-AM-10,20190618_045000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 04:50,60.00046875,,Recorded at 04:50:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:17:00-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_055000.WAV,GRABADOR-SDZG-AM-10,20190626_055000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 05:50,60.00046875,,Recorded at 05:50:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:53:16-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_063000.WAV,GRABADOR-SDZG-AM-10,20190627_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 06:30,60.00046875,,Recorded at 06:30:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:57:56-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_070000.WAV,GRABADOR-SDZG-AM-10,20190619_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 07:00,60.00046875,,Recorded at 07:00:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:21:53-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_084000.WAV,GRABADOR-SDZG-AM-10,20190626_084000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 08:40,60.00046875,,Recorded at 08:40:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:53:48-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190630_095000.WAV,GRABADOR-SDZG-AM-10,20190630_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 09:50,60.00046875,,Recorded at 09:50:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:46:29-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190612_041000.WAV,GRABADOR-SDZG-AM-11,20190612_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 04:10,60.00046875,,Recorded at 04:10:00 12/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.7V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:04:42-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190627_054000.WAV,GRABADOR-SDZG-AM-11,20190627_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 05:40,60.00046875,,Recorded at 05:40:00 27/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:11:29-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190622_063000.WAV,GRABADOR-SDZG-AM-11,20190622_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 06:30,60.00046875,,Recorded at 06:30:00 22/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:09:45-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190622_074000.WAV,GRABADOR-SDZG-AM-11,20190622_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 07:40,60.00046875,,Recorded at 07:40:00 22/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:10:21-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190621_082000.WAV,GRABADOR-SDZG-AM-11,20190621_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 08:20,60.00046875,,Recorded at 08:20:00 21/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:58:17-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190624_092000.WAV,GRABADOR-SDZG-AM-11,20190624_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 09:20,60.00046875,,Recorded at 09:20:00 24/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:36:05-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190627_104000.WAV,GRABADOR-SDZG-AM-11,20190627_104000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 10:40,60.00046875,,Recorded at 10:40:00 27/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:14:05-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190626_114000.WAV,GRABADOR-SDZG-AM-11,20190626_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 11:40,60.00046875,,Recorded at 11:40:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:02:10-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190613_125000.WAV,GRABADOR-SDZG-AM-11,20190613_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 12:50,60.00046875,,Recorded at 12:50:00 13/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:21:32-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190624_131000.WAV,GRABADOR-SDZG-AM-11,20190624_131000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 13:10,60.00046875,,Recorded at 13:10:00 24/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:38:05-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190629_140000.WAV,GRABADOR-SDZG-AM-11,20190629_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 14:00,60.00046875,,Recorded at 14:00:00 29/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:40:41-08:00,WAV,WAV,audio/x-wav
